gen.id	name	id
AT3G18730	cell division	GO:0051301
AT3G18730	response to DNA damage checkpoint signaling	GO:0072423
AT3G18740	response to fungus	GO:0009620
AT3G18750	protein phosphorylation	GO:0006468
AT3G18750	intracellular signal transduction	GO:0035556
AT3G18760	response to endoplasmic reticulum stress	GO:0034976
AT3G18770	mitophagy	GO:0000423
AT3G18770	protein localization to phagophore assembly site	GO:0034497
AT3G18770	piecemeal microautophagy of the nucleus	GO:0034727
AT3G18780	response to high light intensity	GO:0009644
AT3G18780	response to cytokinin	GO:0009735
AT3G18780	root epidermal cell differentiation	GO:0010053
AT3G18780	response to red light	GO:0010114
AT3G18780	response to far red light	GO:0010218
AT3G18780	root hair elongation	GO:0048767
AT3G18780	root hair cell tip growth	GO:0048768
AT3G18790	generation of catalytic spliceosome for second transesterification step	GO:0000350
AT3G18790	mRNA 3'-splice site recognition	GO:0000389
AT3G18790	seed development	GO:0048316
AT3G18790	regulation of multicellular organismal development	GO:2000026
AT3G18800	biological_process	GO:0008150
AT3G18820	intracellular protein transport	GO:0006886
AT3G18820	vacuole organization	GO:0007033
AT3G18820	late endosome to vacuole transport	GO:0045324
AT3G18830	lateral root formation	GO:0010311
AT3G18850	CDP-diacylglycerol biosynthetic process	GO:0016024
AT3G18850	seed development	GO:0048316
AT3G18860	ubiquitin recycling	GO:0010992
AT3G18860	proteasome-mediated ubiquitin-dependent protein catabolic process	GO:0043161
AT3G18870	regulation of DNA-templated transcription	GO:0006355
AT3G18870	chloroplast organization	GO:0009658
AT3G18870	developmental process	GO:0032502
AT3G18870	cellular response to salt stress	GO:0071472
AT3G18880	translation	GO:0006412
AT3G18890	response to light stimulus	GO:0009416
AT3G18890	photosynthetic electron transport chain	GO:0009767
AT3G18900	biological_process	GO:0008150
AT3G18910	seed development	GO:0048316
AT3G18910	cell division	GO:0051301
AT3G18930	regulation of cell communication	GO:0010646
AT3G18930	protein ubiquitination	GO:0016567
AT3G18930	defense response to bacterium	GO:0042742
AT3G18930	cellular response to oxygen-containing compound	GO:1901701
AT3G18940	defense response	GO:0006952
AT3G18940	proteasome assembly	GO:0043248
AT3G18940	cellular component biogenesis	GO:0044085
AT3G18940	cellular catabolic process	GO:0044248
AT3G18950	immune system process	GO:0002376
AT3G18950	response to oxidative stress	GO:0006979
AT3G18950	lipid biosynthetic process	GO:0008610
AT3G18950	response to water deprivation	GO:0009414
AT3G18950	response to light stimulus	GO:0009416
AT3G18950	response to salt stress	GO:0009651
AT3G18950	response to abscisic acid	GO:0009737
AT3G18950	response to organonitrogen compound	GO:0010243
AT3G18950	response to organic cyclic compound	GO:0014070
AT3G18950	defense response to bacterium	GO:0042742
AT3G18950	defense response to fungus	GO:0050832
AT3G18960	tissue development	GO:0009888
AT3G18970	mitochondrial mRNA modification	GO:0080156
AT3G18980	negative regulation of cellular biosynthetic process	GO:0031327
AT3G18980	growth	GO:0040007
AT3G18980	regulation of developmental process	GO:0050793
AT3G18990	regulation of flower development	GO:0009909
AT3G18990	vernalization response	GO:0010048
AT3G19000	oxoacid metabolic process	GO:0043436
AT3G19010	response to molecule of bacterial origin	GO:0002237
AT3G19010	regulation of immune system process	GO:0002682
AT3G19010	response to oxidative stress	GO:0006979
AT3G19010	response to water deprivation	GO:0009414
AT3G19010	response to wounding	GO:0009611
AT3G19010	response to fungus	GO:0009620
AT3G19010	response to abscisic acid	GO:0009737
AT3G19010	hormone-mediated signaling pathway	GO:0009755
AT3G19010	regulation of signal transduction	GO:0009966
AT3G19010	response to chitin	GO:0010200
AT3G19010	regulation of cell death	GO:0010941
AT3G19010	response to organic cyclic compound	GO:0014070
AT3G19010	regulation of defense response	GO:0031347
AT3G19010	defense response to bacterium	GO:0042742
AT3G19010	small molecule metabolic process	GO:0044281
AT3G19010	phyllome development	GO:0048827
AT3G19010	defense response to fungus	GO:0050832
AT3G19010	cellular response to oxygen-containing compound	GO:1901701
AT3G19020	pollen tube growth	GO:0009860
AT3G19030	response to oxidative stress	GO:0006979
AT3G19030	response to water deprivation	GO:0009414
AT3G19030	response to wounding	GO:0009611
AT3G19030	hormone-mediated signaling pathway	GO:0009755
AT3G19030	response to chitin	GO:0010200
AT3G19030	response to organic cyclic compound	GO:0014070
AT3G19030	defense response to bacterium	GO:0042742
AT3G19030	defense response to fungus	GO:0050832
AT3G19030	cellular response to abscisic acid stimulus	GO:0071215
AT3G19050	mitotic cytokinesis	GO:0000281
AT3G19050	cytokinesis	GO:0000910
AT3G19050	cytokinesis by cell plate formation	GO:0000911
AT3G19050	microtubule-based movement	GO:0007018
AT3G19050	phragmoplast microtubule organization	GO:0080175
AT3G19080	biological_process	GO:0008150
AT3G19085	biological_process	GO:0008150
AT3G19100	positive regulation of gibberellic acid mediated signaling pathway	GO:0009939
AT3G19100	peptidyl-serine phosphorylation	GO:0018105
AT3G19100	intracellular signal transduction	GO:0035556
AT3G19100	protein autophosphorylation	GO:0046777
AT3G19120	negative regulation of DNA-templated transcription	GO:0045892
AT3G19130	stress granule assembly	GO:0034063
AT3G19130	cellular response to heat	GO:0034605
AT3G19150	DNA endoreduplication	GO:0042023
AT3G19150	negative regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0045736
AT3G19160	tRNA modification	GO:0006400
AT3G19160	cytokinin biosynthetic process	GO:0009691
AT3G19170	protein processing	GO:0016485
AT3G19180	chloroplast organization	GO:0009658
AT3G19180	chloroplast fission	GO:0010020
AT3G19180	plastid fission	GO:0043572
AT3G19184	meristem development	GO:0048507
AT3G19190	autophagosome assembly	GO:0000045
AT3G19190	autophagy of mitochondrion	GO:0000422
AT3G19190	leaf senescence	GO:0010150
AT3G19190	autophagy of peroxisome	GO:0030242
AT3G19190	piecemeal microautophagy of the nucleus	GO:0034727
AT3G19190	defense response to bacterium	GO:0042742
AT3G19190	late nucleophagy	GO:0044805
AT3G19190	defense response to fungus	GO:0050832
AT3G19190	reticulophagy	GO:0061709
AT3G19200	defense response to other organism	GO:0098542
AT3G19210	double-strand break repair via homologous recombination	GO:0000724
AT3G19210	reciprocal meiotic recombination	GO:0007131
AT3G19210	response to gamma radiation	GO:0010332
AT3G19210	double-strand break repair via synthesis-dependent strand annealing	GO:0045003
AT3G19210	biological process involved in interaction with host	GO:0051701
AT3G19210	cellular response to metal ion	GO:0071248
AT3G19210	cellular response to gamma radiation	GO:0071480
AT3G19220	chloroplast organization	GO:0009658
AT3G19240	response to abscisic acid	GO:0009737
AT3G19240	macromolecule localization	GO:0033036
AT3G19250	biological_process	GO:0008150
AT3G19260	response to molecule of fungal origin	GO:0002238
AT3G19260	sphingolipid metabolic process	GO:0006665
AT3G19260	endomembrane system organization	GO:0010256
AT3G19260	long-chain fatty acid biosynthetic process	GO:0042759
AT3G19260	ceramide biosynthetic process	GO:0046513
AT3G19270	sterol metabolic process	GO:0016125
AT3G19270	abscisic acid catabolic process	GO:0046345
AT3G19280	protein N-linked glycosylation	GO:0006487
AT3G19280	fucosylation	GO:0036065
AT3G19290	regulation of DNA-templated transcription	GO:0006355
AT3G19290	response to water deprivation	GO:0009414
AT3G19290	response to salt stress	GO:0009651
AT3G19290	response to abscisic acid	GO:0009737
AT3G19290	abscisic acid-activated signaling pathway	GO:0009738
AT3G19290	glucosinolate metabolic process	GO:0019760
AT3G19290	positive regulation of DNA-templated transcription	GO:0045893
AT3G19290	positive regulation of leaf senescence	GO:1900057
AT3G19290	positive regulation of chlorophyll catabolic process	GO:1903648
AT3G19300	protein phosphorylation	GO:0006468
AT3G19310	lipid metabolic process	GO:0006629
AT3G19330	biological_process	GO:0008150
AT3G19340	response to osmotic stress	GO:0006970
AT3G19340	organelle organization	GO:0006996
AT3G19340	response to water deprivation	GO:0009414
AT3G19360	regulation of DNA-templated transcription	GO:0006355
AT3G19370	biological_process	GO:0008150
AT3G19380	protein ubiquitination	GO:0016567
AT3G19380	defense response to other organism	GO:0098542
AT3G19390	proteolysis involved in protein catabolic process	GO:0051603
AT3G19400	proteolysis	GO:0006508
AT3G19400	proteolysis involved in protein catabolic process	GO:0051603
AT3G19420	response to osmotic stress	GO:0006970
AT3G19420	response to salt stress	GO:0009651
AT3G19420	dephosphorylation	GO:0016311
AT3G19420	peptidyl-tyrosine dephosphorylation	GO:0035335
AT3G19420	phosphatidylinositol dephosphorylation	GO:0046856
AT3G19430	biological_process	GO:0008150
AT3G19440	enzyme-directed rRNA pseudouridine synthesis	GO:0000455
AT3G19440	pseudouridine synthesis	GO:0001522
AT3G19450	lignin biosynthetic process	GO:0009809
AT3G19460	response to bacterium	GO:0009617
AT3G19470	biological_process	GO:0008150
AT3G19480	L-serine biosynthetic process	GO:0006564
AT3G19480	photosynthetic acclimation	GO:0009643
AT3G19490	sodium ion transport	GO:0006814
AT3G19490	pyruvate transport	GO:0006848
AT3G19490	response to salt stress	GO:0009651
AT3G19500	regulation of DNA-templated transcription	GO:0006355
AT3G19500	regulation of transcription by RNA polymerase II	GO:0006357
AT3G19508	biological_process	GO:0008150
AT3G19510	chromatin organization	GO:0006325
AT3G19510	regulation of DNA-templated transcription	GO:0006355
AT3G19510	positive regulation of DNA-templated transcription	GO:0045893
AT3G19515	regulation of programmed cell death	GO:0043067
AT3G19515	developmental growth	GO:0048589
AT3G19515	cellular developmental process	GO:0048869
AT3G19515	cell division	GO:0051301
AT3G19515	regulation of multicellular organismal development	GO:2000026
AT3G19520	biological_process	GO:0008150
AT3G19530	biological_process	GO:0008150
AT3G19540	organelle organization	GO:0006996
AT3G19540	response to chitin	GO:0010200
AT3G19540	meiotic cell cycle	GO:0051321
AT3G19550	biological_process	GO:0008150
AT3G19553	polyamine transport	GO:0015846
AT3G19560	biological_process	GO:0008150
AT3G19570	chloroplast organization	GO:0009658
AT3G19570	spindle assembly	GO:0051225
AT3G19580	response to stress	GO:0006950
AT3G19580	response to water deprivation	GO:0009414
AT3G19580	response to abscisic acid	GO:0009737
AT3G19580	embryo development ending in seed dormancy	GO:0009793
AT3G19580	hyperosmotic salinity response	GO:0042538
AT3G19580	negative regulation of DNA-templated transcription	GO:0045892
AT3G19590	mitotic spindle assembly checkpoint signaling	GO:0007094
AT3G19600	biological_process	GO:0008150
AT3G19600	response to cold	GO:0009409
AT3G19600	response to water deprivation	GO:0009414
AT3G19600	response to abscisic acid	GO:0009737
AT3G19600	dephosphorylation of RNA polymerase II C-terminal domain	GO:0070940
AT3G19600	response to salt	GO:1902074
AT3G19610	biological_process	GO:0008150
AT3G19615	biological_process	GO:0008150
AT3G19630	response to inorganic substance	GO:0010035
AT3G19630	tRNA methylation	GO:0030488
AT3G19630	rRNA base methylation	GO:0070475
AT3G19640	magnesium ion transport	GO:0015693
AT3G19640	magnesium ion transmembrane transport	GO:1903830
AT3G19650	biological_process	GO:0008150
AT3G19660	response to water deprivation	GO:0009414
AT3G19660	response to wounding	GO:0009611
AT3G19660	tissue development	GO:0009888
AT3G19660	root morphogenesis	GO:0010015
AT3G19670	mRNA splicing, via spliceosome	GO:0000398
AT3G19670	RNA splicing	GO:0008380
AT3G19670	mRNA cis splicing, via spliceosome	GO:0045292
AT3G19680	response to hypoxia	GO:0001666
AT3G19680	hormone-mediated signaling pathway	GO:0009755
AT3G19680	response to chitin	GO:0010200
AT3G19680	cell growth	GO:0016049
AT3G19680	regulation of defense response	GO:0031347
AT3G19680	defense response to fungus	GO:0050832
AT3G19680	defense response to other organism	GO:0098542
AT3G19690	biological_process	GO:0008150
AT3G19700	protein phosphorylation	GO:0006468
AT3G19700	endosperm development	GO:0009960
AT3G19710	branched-chain amino acid metabolic process	GO:0009081
AT3G19710	response to light stimulus	GO:0009416
AT3G19710	response to wounding	GO:0009611
AT3G19710	glucosinolate biosynthetic process	GO:0019761
AT3G19720	circadian rhythm	GO:0007623
AT3G19720	response to gibberellin	GO:0009739
AT3G19720	chloroplast fission	GO:0010020
AT3G19720	peroxisome fission	GO:0016559
AT3G19740	extraction of mislocalized protein from mitochondrial outer membrane	GO:0140570
AT3G19760	response to hypoxia	GO:0001666
AT3G19760	mRNA processing	GO:0006397
AT3G19770	cell plate assembly	GO:0000919
AT3G19770	embryo development ending in seed dormancy	GO:0009793
AT3G19770	vesicle-mediated transport	GO:0016192
AT3G19770	cell wall biogenesis	GO:0042546
AT3G19770	late endosome to vacuole transport	GO:0045324
AT3G19770	post-embryonic root development	GO:0048528
AT3G19780	biological_process	GO:0008150
AT3G19800	regulation of transcription by RNA polymerase II	GO:0006357
AT3G19800	response to red or far red light	GO:0009639
AT3G19800	response to light intensity	GO:0009642
AT3G19800	negative regulation of cellular biosynthetic process	GO:0031327
AT3G19800	protein-containing complex assembly	GO:0065003
AT3G19810	rRNA processing	GO:0006364
AT3G19820	steroid biosynthetic process	GO:0006694
AT3G19820	steroid metabolic process	GO:0008202
AT3G19820	response to light stimulus	GO:0009416
AT3G19820	lignin metabolic process	GO:0009808
AT3G19820	unidimensional cell growth	GO:0009826
AT3G19820	plant-type secondary cell wall biogenesis	GO:0009834
AT3G19820	brassinosteroid biosynthetic process	GO:0016132
AT3G19840	RNA splicing	GO:0008380
AT3G19850	protein ubiquitination	GO:0016567
AT3G19850	growth	GO:0040007
AT3G19860	cellular iron ion homeostasis	GO:0006879
AT3G19860	iron ion homeostasis	GO:0055072
AT3G19870	endosomal transport	GO:0016197
AT3G19870	oxoacid metabolic process	GO:0043436
AT3G19870	negative regulation of cellular process	GO:0048523
AT3G19870	organic substance catabolic process	GO:1901575
AT3G19895	biological_process	GO:0008150
AT3G19900	catabolic process	GO:0009056
AT3G19900	response to inorganic substance	GO:0010035
AT3G19910	protein ubiquitination	GO:0016567
AT3G19910	protein autoubiquitination	GO:0051865
AT3G19920	organic acid metabolic process	GO:0006082
AT3G19920	response to light stimulus	GO:0009416
AT3G19920	protein ubiquitination	GO:0016567
AT3G19920	cellular catabolic process	GO:0044248
AT3G19920	organic substance catabolic process	GO:1901575
AT3G19930	monosaccharide transmembrane transport	GO:0015749
AT3G19930	sucrose transport	GO:0015770
AT3G19950	protein ubiquitination	GO:0016567
AT3G19960	actin filament organization	GO:0007015
AT3G19960	actin filament-based movement	GO:0030048
AT3G19960	vesicle transport along actin filament	GO:0030050
AT3G19980	protein dephosphorylation	GO:0006470
AT3G19980	embryo development ending in seed dormancy	GO:0009793
AT3G19980	negative regulation of flower development	GO:0009910
AT3G19990	signal transduction	GO:0007165
AT3G19990	response to jasmonic acid	GO:0009753
AT3G19990	response to inorganic substance	GO:0010035
AT3G19990	defense response to bacterium	GO:0042742
AT3G19990	defense response to fungus	GO:0050832
