gen.id	name	go.id
Zm00001d041906	protein ubiquitination	GO:0016567
Zm00001d041906	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	GO:0032436
Zm00001d041911	double-strand break repair via homologous recombination	GO:0000724
Zm00001d041911	protein deubiquitination	GO:0016579
Zm00001d041912	cellular lipid metabolic process	GO:0044255
Zm00001d041914	regulation of gene expression	GO:0010468
Zm00001d041914	post-transcriptional gene silencing by RNA	GO:0035194
Zm00001d041914	nucleic acid phosphodiester bond hydrolysis	GO:0090305
Zm00001d041914	RNA phosphodiester bond hydrolysis	GO:0090501
Zm00001d041915	DNA replication	GO:0006260
Zm00001d041915	DNA repair	GO:0006281
Zm00001d041915	cellular response to DNA damage stimulus	GO:0006974
Zm00001d041917	mitochondrial electron transport, ubiquinol to cytochrome c	GO:0006122
Zm00001d041918	protein phosphorylation	GO:0006468
Zm00001d041918	signal transduction	GO:0007165
Zm00001d041918	phosphorylation	GO:0016310
Zm00001d041920	regulation of DNA-templated transcription	GO:0006355
Zm00001d041921	calcium-mediated signaling	GO:0019722
Zm00001d041923	regulation of DNA-templated transcription	GO:0006355
Zm00001d041926	regulation of DNA-templated transcription	GO:0006355
Zm00001d041927	defense response to other organism	GO:0098542
Zm00001d041939	response to reactive oxygen species	GO:0000302
Zm00001d041939	response to oxidative stress	GO:0006979
Zm00001d041939	cellular response to oxidative stress	GO:0034599
Zm00001d041939	hydrogen peroxide catabolic process	GO:0042744
Zm00001d041939	cellular oxidant detoxification	GO:0098869
Zm00001d041941	protein phosphorylation	GO:0006468
Zm00001d041941	phosphorylation	GO:0016310
Zm00001d041948	protein targeting to vacuole	GO:0006623
Zm00001d041948	intracellular protein transport	GO:0006886
Zm00001d041948	vacuole organization	GO:0007033
Zm00001d041948	vesicle-mediated transport	GO:0016192
Zm00001d041948	late endosome to vacuole transport	GO:0045324
Zm00001d041948	plant organ development	GO:0099402
Zm00001d041950	cell wall organization	GO:0071555
Zm00001d041951	primary metabolic process	GO:0044238
Zm00001d041951	cellular macromolecule metabolic process	GO:0044260
Zm00001d041954	lipid transport	GO:0006869
Zm00001d041956	cell cycle	GO:0007049
Zm00001d041956	chromosome segregation	GO:0007059
Zm00001d041956	cell division	GO:0051301
Zm00001d041957	anaphase-promoting complex-dependent catabolic process	GO:0031145
Zm00001d041957	positive regulation of ubiquitin protein ligase activity	GO:1904668
Zm00001d041957	positive regulation of anaphase-promoting complex-dependent catabolic process	GO:1905786
Zm00001d041958	regulation of DNA-templated transcription	GO:0006355
Zm00001d041958	response to stimulus	GO:0050896
Zm00001d041962	carbohydrate metabolic process	GO:0005975
Zm00001d041962	glycerol-3-phosphate metabolic process	GO:0006072
Zm00001d041962	NADH oxidation	GO:0006116
Zm00001d041962	glycerol-3-phosphate catabolic process	GO:0046168
Zm00001d041969	transcription initiation at RNA polymerase II promoter	GO:0006367
Zm00001d041969	translational initiation	GO:0006413
Zm00001d041969	RNA polymerase II preinitiation complex assembly	GO:0051123
Zm00001d041972	plant-type primary cell wall biogenesis	GO:0009833
Zm00001d041972	cellulose biosynthetic process	GO:0030244
Zm00001d041972	plant-type cell wall organization or biogenesis	GO:0071669
Zm00001d041972	mannosylation	GO:0097502
Zm00001d041973	translation	GO:0006412
Zm00001d041973	translational initiation	GO:0006413
Zm00001d041973	regulation of translation	GO:0006417
Zm00001d041973	response to stimulus	GO:0050896
Zm00001d041973	defense response to virus	GO:0051607
Zm00001d041976	telomere maintenance	GO:0000723
Zm00001d041976	DNA repair	GO:0006281
Zm00001d041976	DNA recombination	GO:0006310
Zm00001d041976	proteolysis	GO:0006508
Zm00001d041976	cellular response to DNA damage stimulus	GO:0006974
Zm00001d041976	DNA duplex unwinding	GO:0032508
Zm00001d041975	double-strand break repair via homologous recombination	GO:0000724
Zm00001d041975	DNA unwinding involved in DNA replication	GO:0006268
Zm00001d041975	nucleotide-excision repair	GO:0006289
Zm00001d041975	telomere maintenance via telomerase	GO:0007004
Zm00001d041975	meiotic cell cycle	GO:0051321
Zm00001d041982	tRNA modification	GO:0006400
Zm00001d041982	tRNA processing	GO:0008033
Zm00001d041982	cytokinin biosynthetic process	GO:0009691
Zm00001d041983	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	GO:0031146
Zm00001d041988	tRNA 5'-leader removal	GO:0001682
Zm00001d041988	tRNA processing	GO:0008033
Zm00001d041988	nucleic acid phosphodiester bond hydrolysis	GO:0090305
Zm00001d041988	RNA phosphodiester bond hydrolysis	GO:0090501
Zm00001d041988	RNA phosphodiester bond hydrolysis, endonucleolytic	GO:0090502
Zm00001d041989	proteolysis	GO:0006508
Zm00001d041990	signal transduction	GO:0007165
Zm00001d041990	regulation of catalytic activity	GO:0050790
Zm00001d041991	carbohydrate metabolic process	GO:0005975
Zm00001d041991	metabolic process	GO:0008152
Zm00001d041993	late endosome to vacuole transport via multivesicular body sorting pathway	GO:0032511
Zm00001d041998	fatty acid beta-oxidation	GO:0006635
Zm00001d041998	peroxisome organization	GO:0007031
Zm00001d041998	long-chain fatty acid import into peroxisome	GO:0015910
Zm00001d041998	very long-chain fatty acid catabolic process	GO:0042760
Zm00001d041998	transmembrane transport	GO:0055085
Zm00001d042005	pyrimidine nucleotide biosynthetic process	GO:0006221
Zm00001d042005	UDP biosynthetic process	GO:0006225
Zm00001d042005	phosphorylation	GO:0016310
Zm00001d042005	nucleoside monophosphate phosphorylation	GO:0046940
Zm00001d042010	DNA-templated transcription	GO:0006351
Zm00001d042010	developmental process	GO:0032502
Zm00001d042017	cell redox homeostasis	GO:0045454
Zm00001d042018	intracellular protein transport	GO:0006886
Zm00001d042018	vesicle fusion	GO:0006906
Zm00001d042018	protein transport	GO:0015031
Zm00001d042018	vesicle-mediated transport	GO:0016192
Zm00001d042018	Golgi vesicle transport	GO:0048193
Zm00001d042018	vesicle docking	GO:0048278
Zm00001d042019	response to stress	GO:0006950
Zm00001d042019	response to oxidative stress	GO:0006979
Zm00001d042019	hydrogen peroxide catabolic process	GO:0042744
Zm00001d042019	cellular oxidant detoxification	GO:0098869
Zm00001d042022	response to stress	GO:0006950
Zm00001d042022	response to oxidative stress	GO:0006979
Zm00001d042022	hydrogen peroxide catabolic process	GO:0042744
Zm00001d042022	cellular oxidant detoxification	GO:0098869
Zm00001d042024	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	GO:0000463
Zm00001d042024	box C/D snoRNP assembly	GO:0000492
Zm00001d042024	snoRNA localization	GO:0048254
Zm00001d042025	protein ufmylation	GO:0071569
Zm00001d042025	protein K69-linked ufmylation	GO:1990592
Zm00001d042026	chlorophyll biosynthetic process	GO:0015995
Zm00001d042031	endoplasmic reticulum to Golgi vesicle-mediated transport	GO:0006888
Zm00001d042031	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	GO:0006890
Zm00001d042031	intra-Golgi vesicle-mediated transport	GO:0006891
Zm00001d042034	tRNA wobble uridine modification	GO:0002098
Zm00001d042034	tRNA processing	GO:0008033
Zm00001d042034	tRNA methylation	GO:0030488
Zm00001d042034	mitochondrial tRNA wobble uridine modification	GO:0070899
Zm00001d042039	RNA modification	GO:0009451
Zm00001d042040	mRNA splicing, via spliceosome	GO:0000398
Zm00001d042041	lipid metabolic process	GO:0006629
Zm00001d042041	lipid catabolic process	GO:0016042
Zm00001d042042	cell differentiation	GO:0030154
Zm00001d042044	protein targeting	GO:0006605
Zm00001d042044	SRP-dependent cotranslational protein targeting to membrane	GO:0006614
Zm00001d042044	cell division	GO:0051301
Zm00001d042045	rRNA processing	GO:0006364
Zm00001d042049	photosynthesis	GO:0015979
Zm00001d042051	protein phosphorylation	GO:0006468
Zm00001d042051	phosphorylation	GO:0016310
Zm00001d042052	NADP biosynthetic process	GO:0006741
Zm00001d042052	phosphorylation	GO:0016310
Zm00001d042052	NAD metabolic process	GO:0019674
Zm00001d042057	phospholipid catabolic process	GO:0009395
Zm00001d042057	defense response to bacterium	GO:0042742
Zm00001d042057	gametophyte development	GO:0048229
Zm00001d042057	root development	GO:0048364
Zm00001d042058	mRNA splicing, via spliceosome	GO:0000398
Zm00001d042058	maturation of 5S rRNA	GO:0000481
Zm00001d042058	mRNA cis splicing, via spliceosome	GO:0045292
Zm00001d042062	regulation of transcription by RNA polymerase II	GO:0006357
Zm00001d042062	regulation of nucleobase-containing compound metabolic process	GO:0019219
Zm00001d042066	carbohydrate metabolic process	GO:0005975
Zm00001d042066	lactose catabolic process	GO:0005990
Zm00001d042066	metabolic process	GO:0008152
Zm00001d042066	organic substance catabolic process	GO:1901575
Zm00001d042069	carbohydrate metabolic process	GO:0005975
Zm00001d042074	response to UV	GO:0009411
Zm00001d042074	entrainment of circadian clock	GO:0009649
Zm00001d042074	response to UV-B	GO:0010224
Zm00001d042076	carotene catabolic process	GO:0016121
Zm00001d042080	DNA repair	GO:0006281
Zm00001d042080	chromatin remodeling	GO:0006338
Zm00001d042080	cellular macromolecule metabolic process	GO:0044260
Zm00001d042082	plasmodesmata-mediated intercellular transport	GO:0010497
Zm00001d042082	regulation of root development	GO:2000280
Zm00001d042084	cytoskeleton organization	GO:0007010
Zm00001d042084	actin filament organization	GO:0007015
Zm00001d042084	actin filament severing	GO:0051014
Zm00001d042084	actin filament bundle assembly	GO:0051017
Zm00001d042084	actin filament capping	GO:0051693
Zm00001d042088	'de novo' pyrimidine nucleobase biosynthetic process	GO:0006207
Zm00001d042088	pyrimidine nucleotide biosynthetic process	GO:0006221
Zm00001d042088	metabolic process	GO:0008152
Zm00001d042088	'de novo' UMP biosynthetic process	GO:0044205
Zm00001d042090	pyrimidine nucleotide biosynthetic process	GO:0006221
Zm00001d042090	UMP biosynthetic process	GO:0006222
Zm00001d042090	pyrimidine nucleobase biosynthetic process	GO:0019856
Zm00001d042090	'de novo' UMP biosynthetic process	GO:0044205
Zm00001d042091	mRNA polyadenylation	GO:0006378
Zm00001d042091	mRNA 3'-end processing	GO:0031124
Zm00001d042095	glutathione metabolic process	GO:0006749
Zm00001d042095	response to chemical	GO:0042221
Zm00001d042097	actin filament depolymerization	GO:0030042
Zm00001d042097	positive regulation of actin filament depolymerization	GO:0030836
Zm00001d042098	glutathione metabolic process	GO:0006749
Zm00001d042098	response to chemical	GO:0042221
Zm00001d042099	glutathione metabolic process	GO:0006749
Zm00001d042099	response to chemical	GO:0042221
Zm00001d042102	glutathione metabolic process	GO:0006749
Zm00001d042102	response to chemical	GO:0042221
Zm00001d042104	glutathione metabolic process	GO:0006749
Zm00001d042104	response to herbicide	GO:0009635
Zm00001d042104	response to chemical	GO:0042221
Zm00001d042105	phosphatidylethanolamine biosynthetic process	GO:0006646
Zm00001d042105	phospholipid biosynthetic process	GO:0008654
Zm00001d042106	carbohydrate transport	GO:0008643
Zm00001d042106	transmembrane transport	GO:0055085
Zm00001d042110	DNA repair	GO:0006281
Zm00001d042110	protein phosphorylation	GO:0006468
Zm00001d042110	cellular response to DNA damage stimulus	GO:0006974
Zm00001d042110	iron-sulfur cluster assembly	GO:0016226
Zm00001d042110	phosphorylation	GO:0016310
Zm00001d042110	tRNA threonylcarbamoyladenosine metabolic process	GO:0070525
Zm00001d042110	protein maturation by iron-sulfur cluster transfer	GO:0097428
Zm00001d042111	defense response	GO:0006952
Zm00001d042111	induced systemic resistance, jasmonic acid mediated signaling pathway	GO:0009864
Zm00001d042111	plant organ development	GO:0099402
Zm00001d042113	mRNA splicing, via spliceosome	GO:0000398
Zm00001d042113	maturation of LSU-rRNA	GO:0000470
Zm00001d042113	maturation of SSU-rRNA	GO:0030490
Zm00001d042117	proline biosynthetic process	GO:0006561
Zm00001d042117	cellular amino acid biosynthetic process	GO:0008652
Zm00001d042117	response to heat	GO:0009408
Zm00001d042117	response to salt stress	GO:0009651
Zm00001d042117	L-proline biosynthetic process	GO:0055129
Zm00001d042120	regulation of phosphoprotein phosphatase activity	GO:0043666
Zm00001d042123	sulfation	GO:0051923
Zm00001d042125	sulfation	GO:0051923
Zm00001d042128	resolution of meiotic recombination intermediates	GO:0000712
Zm00001d042128	double-strand break repair via break-induced replication	GO:0000727
Zm00001d042128	DNA catabolic process, endonucleolytic	GO:0000737
Zm00001d042128	DNA metabolic process	GO:0006259
Zm00001d042128	DNA repair	GO:0006281
Zm00001d042128	double-strand break repair	GO:0006302
Zm00001d042128	DNA recombination	GO:0006310
Zm00001d042128	cellular response to DNA damage stimulus	GO:0006974
Zm00001d042128	cell cycle	GO:0007049
Zm00001d042128	mitotic intra-S DNA damage checkpoint signaling	GO:0031573
Zm00001d042128	cell division	GO:0051301
Zm00001d042128	nucleic acid phosphodiester bond hydrolysis	GO:0090305
Zm00001d042130	resolution of meiotic recombination intermediates	GO:0000712
Zm00001d042130	double-strand break repair via break-induced replication	GO:0000727
Zm00001d042130	DNA catabolic process, endonucleolytic	GO:0000737
Zm00001d042130	DNA metabolic process	GO:0006259
Zm00001d042130	DNA repair	GO:0006281
Zm00001d042130	double-strand break repair	GO:0006302
Zm00001d042130	DNA recombination	GO:0006310
Zm00001d042130	cellular response to DNA damage stimulus	GO:0006974
Zm00001d042130	cell cycle	GO:0007049
Zm00001d042130	mitotic intra-S DNA damage checkpoint signaling	GO:0031573
Zm00001d042130	cell division	GO:0051301
Zm00001d042130	nucleic acid phosphodiester bond hydrolysis	GO:0090305
Zm00001d042131	cytokinesis by cell plate formation	GO:0000911
Zm00001d042131	protein phosphorylation	GO:0006468
Zm00001d042131	male meiosis cytokinesis	GO:0007112
Zm00001d042131	embryo sac cellularization	GO:0009558
Zm00001d042131	phosphorylation	GO:0016310
Zm00001d042133	mRNA splicing, via spliceosome	GO:0000398
Zm00001d042134	L-alanine transport	GO:0015808
Zm00001d042134	gamma-aminobutyric acid transport	GO:0015812
Zm00001d042134	L-glutamate transmembrane transport	GO:0015813
Zm00001d042134	transmembrane transport	GO:0055085
Zm00001d042134	L-lysine transmembrane transport	GO:1903401
Zm00001d042135	L-alanine transport	GO:0015808
Zm00001d042135	gamma-aminobutyric acid transport	GO:0015812
Zm00001d042135	L-glutamate transmembrane transport	GO:0015813
Zm00001d042135	transmembrane transport	GO:0055085
Zm00001d042135	L-lysine transmembrane transport	GO:1903401
Zm00001d042137	DNA metabolic process	GO:0006259
Zm00001d042137	DNA repair	GO:0006281
Zm00001d042140	carbohydrate metabolic process	GO:0005975
Zm00001d042140	metabolic process	GO:0008152
Zm00001d042141	carbohydrate metabolic process	GO:0005975
Zm00001d042141	metabolic process	GO:0008152
Zm00001d042143	carbohydrate metabolic process	GO:0005975
Zm00001d042143	metabolic process	GO:0008152
Zm00001d042146	cellular glucose homeostasis	GO:0001678
Zm00001d042146	carbohydrate metabolic process	GO:0005975
Zm00001d042146	glycolytic process	GO:0006096
Zm00001d042146	phosphorylation	GO:0016310
Zm00001d042146	hexose metabolic process	GO:0019318
Zm00001d042146	carbohydrate phosphorylation	GO:0046835
Zm00001d042146	glucose 6-phosphate metabolic process	GO:0051156
Zm00001d042148	cytokinin metabolic process	GO:0009690
Zm00001d042150	formaldehyde catabolic process	GO:0046294
Zm00001d042151	formaldehyde catabolic process	GO:0046294
Zm00001d042152	carbohydrate metabolic process	GO:0005975
Zm00001d042152	glycerol-3-phosphate metabolic process	GO:0006072
Zm00001d042152	NADH oxidation	GO:0006116
Zm00001d042152	glycerol-3-phosphate catabolic process	GO:0046168
Zm00001d042154	glycogen metabolic process	GO:0005977
Zm00001d042154	UDP-glucose metabolic process	GO:0006011
Zm00001d042154	translation	GO:0006412
Zm00001d042154	histone H3-K9 demethylation	GO:0033169
Zm00001d042164	ion transport	GO:0006811
Zm00001d042164	calcium ion transport	GO:0006816
Zm00001d042164	calcium ion transmembrane transport	GO:0070588
Zm00001d042172	photosynthesis	GO:0015979
Zm00001d042178	photosynthesis	GO:0015979
